Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,BatteryLevel,Monotonic
03/11/2025 09:15:14 +00:00,-0.024,20.2947083,217.4,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:31 +00:00
03/11/2025 09:15:15 +00:00,-0.023,20.2947083,218.4,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:32 +00:00
03/11/2025 09:15:16 +00:00,-0.028,20.2858677,244,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:33 +00:00
03/11/2025 09:15:17 +00:00,-0.019,20.2858677,226.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:34 +00:00
03/11/2025 09:15:18 +00:00,-0.023,20.2858677,240.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:35 +00:00
03/11/2025 09:15:19 +00:00,-0.025,20.2858677,240.5,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:36 +00:00
03/11/2025 09:15:20 +00:00,-0.032,20.2858677,201.4,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:37 +00:00
03/11/2025 09:15:21 +00:00,-0.023,20.2586212,197.1,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:38 +00:00
03/11/2025 09:15:22 +00:00,-0.023,20.2586212,220.7,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:39 +00:00
03/11/2025 09:15:24 +00:00,-0.029,20.2586212,200.3,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:40 +00:00
03/11/2025 09:15:25 +00:00,-0.022,20.2586212,23,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:41 +00:00
03/11/2025 09:15:26 +00:00,-0.025,20.2586212,291.7,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:42 +00:00
03/11/2025 09:15:27 +00:00,-0.025,20.2611427,278.7,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:43 +00:00
03/11/2025 09:15:28 +00:00,-0.027,20.2611427,298,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:44 +00:00
03/11/2025 09:15:29 +00:00,-0.025,20.2611427,237,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:45 +00:00
03/11/2025 09:15:30 +00:00,-0.022,20.2611427,229.7,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:46 +00:00
03/11/2025 09:15:31 +00:00,-0.022,20.2047176,220.8,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:47 +00:00
03/11/2025 09:15:32 +00:00,-0.027,20.2047176,213.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:48 +00:00
03/11/2025 09:15:33 +00:00,-0.022,20.2047176,207.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:49 +00:00
03/11/2025 09:15:34 +00:00,-0.027,20.2047176,198.9,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:50 +00:00
03/11/2025 09:15:35 +00:00,-0.025,20.2047176,88.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:51 +00:00
03/11/2025 09:15:36 +00:00,-0.027,20.200264,350.6,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:52 +00:00
03/11/2025 09:15:37 +00:00,-0.022,20.200264,275.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:53 +00:00
03/11/2025 09:15:38 +00:00,-0.023,20.200264,230.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:54 +00:00
03/11/2025 09:15:39 +00:00,-0.022,20.200264,165.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:55 +00:00
03/11/2025 09:15:40 +00:00,-0.024,20.200264,218.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:56 +00:00
03/11/2025 09:15:41 +00:00,-0.026,20.2251186,171.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:57 +00:00
03/11/2025 09:15:42 +00:00,-0.024,20.2251186,65.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:58 +00:00
03/11/2025 09:15:43 +00:00,-0.028,20.2251186,296.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:02:59 +00:00
