Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408597,0.4359249999999999,0.13020833333333334,0.9911280818990073,0.02604166666666667,29.847000122070312,,68
1743408597,0.3794,0.13333333333333333,0.9880741429317267,0.02666666666666667,29.847000122070312,,68
1743408597,0.3838625,0.12916666666666668,0.9889190475961918,0.025833333333333337,29.857999801635742,,68
1743408597,0.37423750000000006,0.13020833333333334,0.9922264643299764,0.02604166666666667,29.857999801635742,,68
1743408597,0.40696249999999995,0.12604166666666666,0.9906010474921579,0.025208333333333333,29.889999389648438,,68
1743408597,0.3996125,0.12708333333333333,0.9908637559020216,0.025416666666666667,29.889999389648438,,68
1743408598,0.38176249999999995,0.12916666666666668,0.992322299345486,0.025833333333333337,29.90999984741211,,68
1743408598,0.3738,0.13125,0.9951432164334202,0.026250000000000002,29.90999984741211,,68
1743408598,0.354025,0.13229166666666667,0.9961014530001068,0.026458333333333334,29.930999755859375,,68
1743408598,0.38394999999999996,0.134375,0.9955561519794102,0.026875,29.930999755859375,,68
1743408598,0.42831249999999993,0.13854166666666667,0.9960122252570404,0.027708333333333335,29.957000732421875,,68
1743408598,0.41054999999999997,0.13958333333333334,0.9958612373111732,0.02791666666666667,29.957000732421875,,68
1743408598,0.40853749999999994,0.14375,0.9962023464555231,0.028749999999999998,29.983999252319336,,68
1743408598,0.38412500000000005,0.146875,0.9971378987243839,0.029375000000000002,29.983999252319336,,68
1743408598,0.23099999999999996,0.15,0.9976239797538018,0.03,30.009000778198242,,68
1743408598,0.24893749999999995,0.15208333333333332,0.9979912791471297,0.030416666666666665,30.009000778198242,,68
1743408598,0.2786,0.15208333333333332,0.9979036390137763,0.030416666666666665,30.024999618530273,,68
1743408598,0.24876249999999997,0.15208333333333332,0.9980855823563201,0.030416666666666665,30.024999618530273,,68
1743408598,0.26433749999999995,0.153125,0.9982978550390833,0.030625000000000003,30.062999725341797,,68
1743408598,0.2685375,0.15208333333333332,0.9962339996341829,0.030416666666666665,30.062999725341797,,68
1743408598,0.26985000000000003,0.14270833333333333,0.9965298366443117,0.028541666666666667,30.084999084472656,,68
1743408598,0.26389999999999997,0.15104166666666666,0.9982562790063577,0.030208333333333334,30.084999084472656,,68
1743408598,0.28918749999999993,0.15,0.9964659021651838,0.03,30.10099983215332,,68
1743408598,0.25707499999999994,0.153125,0.9964182192255231,0.030625000000000003,30.10099983215332,,68
1743408598,0.2394874999999999,0.15104166666666666,0.9954957100498031,0.030208333333333334,30.13599967956543,,68
1743408598,0.22837500000000002,0.15416666666666667,0.9956210354495143,0.030833333333333338,30.13599967956543,,68
1743408599,0.20719999999999994,0.153125,0.989206624803558,0.030625000000000003,30.15999984741211,,68
